team_1,team_2,POM_dif,SAG_dif,MOR_dif,DOK_dif,result
1345,1277,-28,-17,-48,-15,1
1360,1201,-29,-8,-12,10,1
1434,1178,145,121,136,137,1
1232,1133,-1,5,-18,5,1
1202,1459,90,92,86,67,1
1195,1391,79,104,33,60,1
1360,1365,29,24,28,32,1
1426,1427,-205,-221,-72,-226,1
1288,1203,-59,-107,-27,-93,1
1419,1426,-115,-88,-76,-82,1
1352,1148,150,139,139,151,1
1268,1125,30,31,15,17,1
1160,1142,288,270,260,237,1
1249,1399,-9,101,-35,42,1
1396,1200,224,215,187,230,1
1344,1353,127,142,74,109,1
1228,1321,42,36,37,41,1
1403,1329,84,51,88,58,1
1328,1403,-22,12,-61,-17,1
1422,1202,-19,-11,-11,-15,1
1167,1143,-223,-250,-218,-215,1
1409,1349,66,53,85,58,1
1168,1169,93,102,72,112,1
1246,1196,27,21,34,25,1
1194,1419,135,120,118,132,1
1256,1317,202,187,173,194,1
1284,1192,31,22,38,30,1
1349,1379,48,42,-17,19,1
1180,1406,72,85,71,100,1
1343,1135,47,33,37,27,1
1272,1408,78,71,95,107,1
1265,1389,194,229,162,212,1
1305,1269,154,195,134,189,1
1307,1461,136,141,84,135,1
1123,1381,118,79,117,104,1
1201,1102,33,58,40,53,1
1401,1264,250,179,239,233,1
1453,1178,43,36,23,47,1
1388,1303,118,117,126,139,1
1227,1453,87,68,22,76,1
1238,1370,-55,-94,-83,-69,1
1181,1155,79,80,44,93,1
1137,1123,47,16,95,4,1
1395,1349,71,94,22,62,1
1459,1359,75,81,94,111,1
1407,1108,50,88,22,51,1
1352,1464,106,100,95,59,1
1234,1276,19,7,9,11,1
1292,1398,156,146,171,150,1
1125,1190,127,126,132,124,1
1179,1283,-126,-128,-121,-151,1
1263,1216,13,13,-2,2,1
1337,1365,-25,-34,-23,-47,1
1433,1455,-46,-29,-47,-45,1
1435,1196,-9,-14,-3,-3,1
1435,1196,25,24,16,31,1
1223,1230,-5,-9,4,-1,1
1460,1464,175,168,166,175,1
1354,1175,84,64,59,74,1
1141,1394,14,25,-7,23,1
1297,1227,81,61,49,80,1
1203,1406,41,-5,76,29,1
1218,1363,100,96,113,79,1
1330,1232,74,10,50,-22,1
1222,1374,20,47,27,29,1
1200,1382,74,68,109,48,1
1293,1184,13,10,-2,19,1
1274,1210,130,116,116,129,1
1140,1362,122,128,89,118,1
1330,1456,133,136,109,128,1
1157,1421,-22,-30,-8,-12,1
1206,1330,41,11,22,8,1
1350,1448,141,56,101,121,1
1333,1258,253,188,215,155,1
1255,1241,-101,-115,-141,-41,1
1202,1204,32,30,46,31,1
1230,1358,-17,-78,-104,-31,1
1355,1237,148,145,196,161,1
1269,1200,151,174,184,197,1
1409,1342,107,72,131,57,1
1367,1252,-57,-62,-74,-93,1
1250,1298,159,161,145,143,1
1103,1245,53,46,48,55,1
1315,1132,-103,-125,-206,-100,1
1361,1461,160,146,140,163,1
1455,1283,206,205,172,198,1
1345,1326,4,7,4,6,1
1151,1273,51,49,69,39,1
1131,1259,158,168,114,157,1
1272,1416,71,82,73,81,1
1191,1434,-8,-27,-9,-26,1
1307,1308,14,-20,29,-28,1
1264,1193,-62,-61,-82,-59,1
1205,1157,27,49,38,2,1
1341,1108,56,55,15,73,1
1247,1291,123,92,196,120,1
1234,1228,8,4,11,5,1
1161,1424,-57,-65,-57,-64,1
1335,1135,171,167,129,167,1
1141,1378,-180,-174,-104,-174,1
1400,1426,199,175,237,162,1
1220,1241,-69,-155,42,-130,1
1355,1295,69,59,55,72,1
1186,1370,21,5,74,46,1
1307,1424,-71,-62,-29,-84,1
1319,1225,9,20,-10,-27,1
1190,1359,61,63,66,46,1
1443,1419,90,66,81,52,1
1192,1384,30,64,-2,25,1
1297,1464,165,151,154,179,1
1110,1420,104,189,89,142,1
1315,1225,-102,-89,-48,-32,1
1111,1216,34,74,65,92,1
1106,1105,86,98,66,78,1
1297,1156,242,220,218,204,1
1201,1370,64,78,46,80,1
1131,1107,-41,-45,-6,-46,1
1443,1267,142,133,131,125,1
1254,1447,-106,-86,-69,-83,1
1391,1126,-20,-46,12,-12,1
1111,1359,82,64,89,75,1
1438,1338,230,186,170,197,1
1268,1345,-13,-6,-2,-16,1
1201,1161,132,107,143,110,1
1157,1427,86,57,183,63,1
1113,1332,91,62,76,86,1
1126,1142,-92,-87,-151,-111,1
1409,1267,26,27,26,10,1
1423,1220,27,85,-33,69,1
1309,1146,62,41,14,40,1
1387,1396,-43,-46,-57,-50,1
1159,1153,-83,-111,-97,-96,1
1307,1225,151,160,199,160,1
1191,1356,-152,-138,-94,-181,1
1182,1347,92,197,119,126,1
1333,1425,47,44,62,47,1
1338,1439,207,187,162,181,1
1112,1113,10,21,13,19,1
1257,1338,18,5,20,18,1
1458,1234,136,152,94,117,1
1294,1225,232,201,244,212,1
1258,1334,-79,-73,-60,-61,1
1217,1171,212,226,210,223,1
1367,1391,162,157,116,157,1
1163,1266,17,15,10,16,1
1185,1141,-79,-57,-23,-57,1
1192,1136,101,77,142,83,1
1145,1135,32,-3,41,16,1
1448,1199,-10,-16,-6,-13,1
1387,1173,8,29,12,17,1
1243,1450,40,32,31,19,1
1220,1241,193,207,164,168,1
1137,1110,63,60,89,41,1
1209,1375,140,130,101,108,1
1235,1296,190,158,180,108,1
1451,1294,128,126,116,152,1
1462,1207,41,32,36,32,1
1309,1114,16,17,-11,27,1
1181,1438,111,117,87,109,1
1433,1386,208,202,193,189,1
1153,1378,125,134,61,128,1
1288,1271,177,173,152,157,1
1417,1450,109,111,140,108,1
1142,1169,-41,-46,-62,-66,1
1120,1411,138,136,67,151,1
1414,1217,21,62,68,38,1
1460,1454,93,101,73,90,1
1272,1431,-34,-6,-45,-37,1
1352,1383,96,103,61,129,1
1422,1202,-10,-20,-10,-34,1
1204,1459,-67,-57,-114,-60,1
1367,1297,115,83,38,127,1
1455,1409,-16,7,-27,5,1
1401,1421,214,242,170,177,1
1129,1429,63,83,94,98,1
1355,1156,128,106,113,43,1
1356,1299,167,147,173,181,1
1287,1184,-2,-32,33,-32,1
1372,1394,59,42,86,78,1
1402,1410,40,28,72,8,1
1338,1335,225,239,222,265,1
1318,1220,-44,-28,-49,-22,1
1332,1104,52,55,49,91,1
1284,1310,86,67,79,82,1
1120,1280,87,67,49,93,1
1137,1159,244,251,207,266,1
1338,1107,175,160,189,173,1
1300,1410,-37,-30,-36,-26,1
1240,1106,226,209,198,245,1
1179,1232,100,115,61,103,1
1245,1236,154,192,148,192,1
1243,1208,34,24,16,26,1
1229,1122,246,258,261,230,1
1140,1340,160,127,112,119,1
1427,1358,134,150,88,142,1
1268,1353,183,140,133,144,1
1270,1223,-11,-3,-12,8,1
1373,1382,-22,-12,-62,6,1
1296,1405,-32,-25,-53,-43,1
1453,1296,-58,-97,-2,-74,1
1451,1186,44,53,77,66,1
1404,1369,-3,1,-1,-1,1
1320,1260,142,108,114,118,1
1310,1264,99,143,101,155,1
1421,1149,39,64,29,40,1
1335,1135,135,131,134,139,1
1161,1303,228,254,214,225,1
1243,1235,75,72,65,76,1
1156,1245,-21,52,31,38,1
1300,1164,180,167,121,173,1
1234,1129,-19,-91,15,-78,1
1308,1225,162,165,137,163,1
1377,1176,-55,-21,-75,-93,1
1185,1141,1,16,-42,23,1
1166,1179,108,106,84,103,1
1210,1274,28,10,24,30,1
1219,1440,-21,-8,-5,-29,1
1129,1363,271,250,245,224,1
1268,1304,126,133,142,128,1
1325,1138,106,104,96,109,1
1410,1270,82,93,76,76,1
1390,1113,73,82,60,67,1
1176,1117,124,129,89,115,1
1465,1152,167,190,144,169,1
1450,1333,120,149,106,168,1
1394,1230,101,100,84,117,1
1390,1143,45,36,35,46,1
1286,1319,-10,-4,14,2,1
1410,1214,14,-3,12,-2,1
1390,1450,81,71,36,92,1
1311,1270,76,81,17,98,1
1352,1447,25,36,3,23,1
1171,1335,11,19,-39,26,1
1334,1169,-34,-30,-14,-20,1
1294,1315,-94,-89,-46,-55,1
1316,1195,142,118,190,115,1
1313,1197,-6,6,-19,15,1
1206,1456,211,226,153,217,1
1323,1228,82,75,65,103,1
1258,1161,-70,-73,-84,-56,1
1200,1306,2,-43,-7,-50,1
1411,1106,119,105,90,107,1
1189,1423,-115,-102,-93,-57,1
1344,1337,91,63,104,150,1
1140,1388,-37,-27,2,-13,1
1373,1310,-100,-65,-123,-125,1
1414,1218,102,88,183,69,1
1370,1363,34,18,46,-1,1
1328,1452,1,-1,2,1,1
1233,1264,127,116,102,123,1
1238,1341,73,74,40,64,1
1190,1202,87,112,75,120,1
1433,1173,35,18,25,33,1
1461,1364,44,64,19,13,1
1356,1232,47,56,49,42,1
1222,1374,40,40,23,36,1
1113,1303,192,258,243,254,1
1387,1316,-52,-43,-85,-27,1
1163,1139,71,53,85,72,1
1131,1110,80,53,85,51,1
1295,1237,259,221,214,262,1
1160,1449,47,64,46,58,1
1457,1342,139,133,156,124,1
1334,1413,118,123,100,112,1
1132,1156,45,34,34,24,1
1372,1230,118,128,183,202,1
1152,1185,116,97,83,84,1
1207,1353,78,71,66,62,1
1157,1255,220,214,210,187,1
1241,1220,-17,-55,9,-34,1
1278,1212,112,120,225,104,1
1235,1179,154,123,144,137,1
1312,1391,54,44,31,80,1
1155,1104,20,4,32,11,1
1341,1212,6,11,1,3,1
1181,1210,103,100,92,101,1
1456,1406,-51,-60,-30,-8,1
1335,1135,174,125,171,135,1
1364,1167,58,86,10,77,1
1243,1328,83,81,73,85,1
1213,1470,191,217,107,189,1
1430,1214,5,59,-41,25,1
1169,1415,-61,-76,-36,-51,1
1129,1429,69,51,60,46,1
1159,1195,81,69,100,86,1
1397,1104,50,58,31,58,1
1232,1179,68,62,-4,72,1
1231,1374,14,4,-38,15,1
1193,1145,107,111,94,105,1
1250,1137,-66,-62,-44,-63,1
1397,1433,15,32,10,28,1
1185,1245,-85,-75,-95,-84,1
1359,1189,-94,-43,-71,-65,1
1216,1192,142,77,136,69,1
1159,1298,21,13,18,-30,1
1313,1300,80,69,19,36,1
1402,1146,24,32,39,5,1
1419,1322,11,89,52,83,1
1436,1406,148,177,148,190,1
1235,1329,8,9,20,10,1
1450,1333,95,154,58,137,1
1194,1144,34,42,43,40,1
1153,1163,10,4,3,9,1
1399,1183,67,74,41,92,1
1319,1294,126,142,135,134,1
1132,1434,-45,-23,-46,-35,1
1139,1386,4,16,3,18,1
1217,1416,69,55,4,68,1
1235,1244,181,257,189,243,1
1245,1236,123,123,178,175,1
1390,1428,43,54,125,33,1
1373,1464,82,151,43,169,1
1346,1284,61,52,43,58,1
1250,1312,93,85,101,89,1
1370,1186,12,102,77,78,1
1334,1413,109,114,100,97,1
1449,1450,11,34,38,48,1
1306,1420,-35,-21,-1,-16,1
1418,1204,-1,-8,35,33,1
1236,1316,178,156,123,155,1
1374,1272,69,55,58,64,1
1198,1197,69,76,81,65,1
1312,1367,-44,-24,32,-19,1
1365,1339,32,31,26,62,1
1227,1319,88,107,87,89,1
1157,1407,-23,8,2,-16,1
1405,1103,140,99,138,94,1
1296,1245,-91,-55,-55,-77,1
1457,1347,65,88,45,106,1
1211,1360,191,229,232,236,1
1391,1205,-36,-51,-36,-63,1
1170,1381,116,89,113,97,1
1182,1203,158,132,122,150,1
1243,1448,1,1,-3,16,1
1160,1328,7,-13,-10,1,1
1179,1102,65,114,11,55,1
1401,1270,228,253,239,250,1
1181,1314,36,30,14,41,1
1368,1380,109,101,23,112,1
1326,1345,3,6,5,5,1
1155,1457,183,137,196,140,1
1246,1376,3,-61,45,-30,1
1411,1115,85,114,50,75,1
1154,1202,7,5,16,3,1
1242,1378,81,135,76,110,1
1221,1159,137,119,135,125,1
1221,1298,87,88,128,88,1
1224,1411,-27,-2,38,-7,1
1151,1441,158,166,106,163,1
1323,1239,240,244,269,247,1
1125,1273,74,70,135,76,1
1155,1338,-29,-31,-14,-50,1
1237,1442,115,150,180,167,1
1238,1341,88,144,83,133,1
1371,1213,75,50,76,58,1
1181,1274,19,18,29,22,1
1209,1174,-46,-32,-54,-34,1
1280,1443,36,-24,50,-22,1
1106,1411,81,116,84,59,1
1331,1381,118,119,121,123,1
1297,1227,74,71,73,81,1
1405,1156,96,103,51,108,1
1439,1271,286,279,276,284,1
1273,1440,97,98,71,106,1
1229,1191,-11,-5,3,3,1
1248,1119,16,14,57,32,1
1333,1450,84,77,31,22,1
1287,1183,153,183,125,191,1
1367,1240,9,27,-39,5,1
1119,1131,26,34,31,22,1
1107,1159,111,118,96,126,1
1137,1386,-2,21,-40,14,1
1130,1438,44,55,19,43,1
1392,1420,90,80,122,75,1
1449,1261,10,36,-1,17,1
1375,1419,-116,-93,-101,-72,1
1199,1257,11,1,10,12,1
1345,1124,14,9,18,7,1
1404,1188,-46,-39,-25,-42,1
1194,1198,132,171,123,132,1
1195,1202,166,188,257,121,1
1317,1223,243,243,207,249,1
1220,1189,96,92,130,99,1
1314,1274,5,-10,6,22,1
1286,1340,17,14,37,26,1
1389,1383,143,131,90,153,1
1326,1159,184,209,159,212,1
1238,1212,21,28,37,31,1
1315,1236,34,21,28,27,1
1319,1430,-110,-97,26,-89,1
1277,1266,111,149,78,95,1
1424,1461,192,191,175,190,1
1162,1171,98,74,116,69,1
1181,1439,72,63,59,68,1
1243,1235,88,83,83,85,1
1235,1243,73,95,50,55,1
1438,1398,304,250,327,238,1
1391,1239,-106,-70,-101,-105,1
1200,1250,-71,-121,-80,-104,1
1344,1348,-87,-80,15,-154,1
1233,1193,55,72,44,78,1
1149,1342,20,22,36,34,1
1160,1332,-24,-25,-2,-22,1
1451,1285,-115,-95,-75,-88,1
1355,1282,63,34,87,54,1
1264,1295,64,66,30,82,1
1194,1309,-38,-9,-50,-22,1
1404,1359,59,42,47,46,1
1162,1317,83,42,57,41,1
1198,1292,107,102,52,88,1
1459,1367,237,158,215,177,1
1140,1339,111,92,103,95,1
1457,1214,50,72,58,80,1
1303,1236,32,20,3,-7,1
1365,1294,100,128,102,25,1
1111,1204,56,25,54,32,1
1168,1381,-24,-36,-123,66,1
1116,1376,40,47,48,42,1
1159,1298,93,102,95,100,1
1178,1156,64,63,75,63,1
1283,1179,52,49,56,45,1
1239,1297,-1,-13,-12,-11,1
1210,1130,57,52,58,44,1
1371,1437,-35,-43,-52,-37,1
1206,1200,83,69,70,38,1
1366,1394,-61,-27,-81,2,1
1239,1195,130,187,185,187,1
1158,1180,131,120,91,121,1
1336,1202,135,153,129,170,1
1348,1351,140,163,124,129,1
1456,1241,-14,-71,31,-73,1
1425,1404,197,204,161,226,1
1360,1339,-65,-61,-13,-53,1
1412,1330,-52,-49,-4,-84,1
1216,1171,-46,-73,-45,-23,1
1262,1312,2,24,42,-3,1
1181,1276,-4,-2,-10,24,1
1376,1116,-80,-83,-94,-90,1
1361,1161,102,120,78,77,1
1163,1177,162,164,143,151,1
1125,1399,54,55,67,78,1
1369,1240,46,44,44,40,1
1191,1434,8,-39,-68,-51,1
1184,1398,-98,-56,-14,-27,1
1455,1266,49,44,22,46,1
1320,1455,31,27,38,25,1
1331,1442,145,167,188,180,1
1389,1310,123,109,131,109,1
1167,1319,22,42,-1,57,1
1383,1264,-40,-30,-99,-30,1
1271,1175,-30,-79,-69,-28,1
1318,1180,140,131,167,103,1
1184,1398,-59,-36,-23,-66,1
1126,1209,-44,-32,-43,-32,1
1111,1459,55,57,38,57,1
1397,1269,39,22,49,39,1
1288,1313,190,194,170,191,1
1313,1354,-28,6,-10,2,1
1267,1272,5,-22,-6,23,1
1250,1298,115,117,101,90,1
1310,1145,77,82,56,89,1
1180,1330,-5,7,-28,10,1
1293,1252,148,180,224,194,1
1424,1229,133,159,133,121,1
1462,1139,92,157,61,107,1
1265,1351,85,94,58,82,1
1294,1226,47,13,-14,33,1
1102,1212,125,186,140,150,1
1324,1442,52,41,41,51,1
1125,1183,225,203,232,160,1
1137,1351,73,21,48,66,1
1352,1357,126,106,64,122,1
1371,1344,22,11,10,-4,1
1366,1368,-13,-68,-56,38,1
1456,1366,204,173,183,178,1
1405,1138,-12,3,-21,48,1
1232,1179,17,42,88,91,1
1463,1274,-93,-114,-102,-103,1
1257,1424,-6,-21,-34,-2,1
1349,1374,25,13,40,26,1
1428,1417,15,23,29,22,1
1269,1206,119,132,61,143,1
1108,1290,-23,-5,3,-6,1
1207,1219,165,169,187,204,1
1122,1404,175,169,220,156,1
1206,1330,-42,-62,-64,-59,1
1356,1443,-19,3,37,4,1
1211,1362,96,95,85,96,1
1251,1391,289,233,249,250,1
1182,1367,272,275,227,284,1
1409,1374,154,170,133,146,1
1424,1161,39,71,38,79,1
1332,1341,223,225,268,186,1
1315,1381,27,26,-29,37,1
1277,1324,227,218,257,218,1
1199,1210,38,67,28,44,1
1370,1364,-34,-22,-46,-91,1
1261,1158,63,108,101,91,1
1394,1146,19,-21,54,-15,1
1395,1329,-43,-44,-64,-34,1
1460,1324,133,127,130,106,1
1197,1175,41,32,27,22,1
1186,1170,74,106,41,75,1
1272,1378,146,144,97,143,1
1280,1251,225,224,191,215,1
1352,1136,22,2,18,39,1
1266,1344,71,55,71,72,1
1271,1214,-75,-66,-58,-37,1
1140,1290,291,312,303,312,1
1201,1313,105,132,110,116,1
1125,1244,243,179,261,199,1
1412,1408,133,168,80,131,1
1148,1357,-82,-81,-91,-68,1
1447,1383,80,132,53,44,1
1342,1251,4,-2,6,-1,1
1122,1369,170,169,152,172,1
1447,1192,7,-35,13,2,1
1368,1372,-200,-125,-108,-150,1
1141,1132,37,36,47,37,1
1396,1386,-18,-16,-49,-53,1
1164,1288,-20,-16,-22,-15,1
1340,1170,127,177,155,163,1
1122,1369,144,166,101,117,1
1344,1263,280,273,247,239,1
1319,1170,-60,-38,-41,-56,1
1316,1288,-43,-37,-64,-98,1
1448,1438,-43,-61,-64,-60,1
1107,1262,135,133,124,130,1
1199,1194,238,223,239,255,1
1179,1229,43,32,21,55,1
1213,1167,-73,-57,-76,-86,1
1362,1360,152,165,127,164,1
1173,1386,93,81,59,82,1
1195,1316,54,62,106,53,1
1352,1383,158,149,133,148,1
1138,1145,21,52,79,28,1
1362,1223,228,220,274,247,1
1122,1398,46,101,52,69,1
1256,1311,257,214,249,235,1
1345,1336,69,113,54,110,1
1436,1217,-54,-34,-68,-38,1
1127,1420,5,32,50,33,1
1350,1342,265,257,269,239,1
1390,1332,30,32,23,32,1
1390,1425,42,24,15,12,1
1177,1385,-40,-46,-35,-62,1
1320,1232,47,51,56,46,1
1261,1104,-36,-34,-36,-20,1
1294,1286,122,87,61,57,1
1208,1175,298,321,254,254,1
1299,1126,59,30,53,48,1
1356,1232,-123,-128,-76,-112,1
1135,1171,-13,-8,-24,-30,1
1277,1326,-4,-4,-6,-4,1
1364,1413,93,90,101,82,1
1132,1103,-84,-32,-68,-57,1
1231,1191,91,46,101,72,1
1212,1105,8,4,4,18,1
1444,1454,-33,57,-72,68,1
1297,1244,83,96,91,96,1
1458,1197,340,336,326,339,1
1186,1226,33,25,15,21,1
1104,1280,102,106,155,112,1
1224,1175,-27,-22,-46,-27,1
1325,1444,-21,-30,8,-5,1
1458,1301,32,38,48,62,1
1439,1274,-138,-103,-108,-113,1
1335,1282,151,120,230,66,1
1110,1221,50,51,29,63,1
1313,1300,35,45,37,52,1
1214,1354,16,19,26,-4,1
1317,1194,-22,-52,-45,-31,1
1242,1333,51,56,42,47,1
1368,1311,76,84,141,75,1
1125,1144,-30,-29,-62,-23,1
1326,1276,44,50,49,47,1
1380,1238,-29,-67,-26,-52,1
1450,1138,64,110,20,62,1
1447,1391,110,121,132,71,1
1133,1425,-21,-60,13,-69,1
1198,1256,-70,-73,-125,-85,1
1423,1158,-190,-194,-140,-176,1
1124,1358,223,218,297,219,1
1383,1148,51,48,59,32,1
1349,1223,166,107,171,125,1
1356,1191,-88,-141,16,-74,1
1251,1144,72,90,69,56,1
1275,1103,14,-25,3,-41,1
1201,1424,-34,-43,-43,-61,1
1209,1406,31,41,5,32,1
1255,1367,9,23,47,13,1
1379,1176,-5,58,-24,49,1
1313,1299,-22,-35,-3,-14,1
1222,1396,54,35,47,47,1
1227,1453,27,20,-7,30,1
1242,1160,24,21,25,19,1
1190,1391,125,90,83,100,1
1157,1342,169,141,185,156,1
1296,1444,118,84,100,109,1
1241,1267,97,57,89,43,1
1411,1115,182,169,164,171,1
1233,1264,68,61,57,86,1
1299,1366,-10,3,-14,10,1
1431,1267,124,96,123,88,1
1397,1461,227,247,188,199,1
1384,1192,4,-8,7,20,1
1390,1329,-12,-10,27,3,1
1425,1390,19,4,2,9,1
1209,1117,122,117,105,112,1
1407,1198,113,135,133,158,1
1343,1165,161,131,146,140,1
1196,1246,47,32,22,41,1
1227,1369,-20,-18,26,76,1
1458,1459,84,68,93,83,1
1365,1319,120,98,162,141,1
1256,1379,17,30,20,24,1
1180,1174,205,220,199,232,1
1234,1146,176,11,226,58,1
1144,1391,-20,-1,23,21,1
1122,1293,-125,-131,-7,-153,1
1375,1413,-34,170,176,171,1
1201,1363,130,124,211,152,1
1325,1103,-17,2,8,-11,1
1234,1224,239,268,237,230,1
1199,1161,56,56,28,92,1
1290,1108,22,25,27,21,1
1462,1247,134,129,132,144,1
1228,1321,19,6,2,5,1
1131,1107,24,34,7,35,1
1396,1336,1,13,-18,2,1
1173,1337,105,51,61,49,1
1310,1338,-151,-172,-67,-148,1
1341,1108,57,41,18,59,1
1104,1256,126,185,133,131,1
1357,1352,-15,-30,-35,-37,1
1421,1251,8,-7,11,16,1
1266,1437,-7,-21,-17,-5,1
1323,1274,11,10,23,4,1
1182,1223,209,159,244,184,1
1157,1421,76,80,35,76,1
1270,1311,-13,16,-6,-13,1
1360,1143,-219,-133,-130,-164,1
1160,1403,60,69,38,79,1
1273,1423,49,-6,8,4,1
1293,1188,204,208,233,200,1
1300,1313,164,157,134,136,1
1298,1271,46,26,63,33,1
1266,1255,261,259,259,266,1
1226,1285,-136,-139,-146,-127,1
1393,1411,213,208,227,189,1
1249,1426,43,66,-46,52,1
1409,1349,49,32,45,27,1
1427,1194,20,16,47,-4,1
1269,1155,-120,-106,-73,-65,1
1253,1414,95,146,109,115,1
1237,1442,155,186,170,185,1
1197,1271,13,13,8,12,1
1146,1143,-153,-145,-91,-138,1
1138,1141,152,179,154,168,1
1380,1105,100,118,71,120,1
1376,1280,-106,-99,-161,-92,1
1426,1114,1,-45,-61,18,1
1203,1416,-50,-80,-100,-91,1
1137,1250,96,104,90,79,1
1402,1225,-147,-143,-105,-150,1
1269,1131,182,221,167,198,1
1202,1154,26,36,36,34,1
1159,1298,88,88,45,90,1
1267,1441,178,175,194,167,1
1194,1195,-72,-20,-9,-27,1
1132,1198,80,29,85,65,1
1447,1254,-23,-48,2,-48,1
1352,1384,29,15,53,54,1
1326,1231,55,31,35,40,1
1158,1124,-136,-174,-113,-165,1
1241,1463,45,17,-15,16,1
1414,1142,129,142,134,156,1
1378,1204,-46,-29,-4,7,1
1162,1258,-54,-116,-65,-68,1
1320,1356,218,214,172,168,1
1155,1325,103,95,66,121,1
1422,1347,55,46,54,72,1
1264,1389,192,184,188,156,1
1406,1318,-27,-21,-14,-34,1
1338,1353,82,69,52,41,1
1329,1328,32,25,11,31,1
1364,1413,145,120,104,112,1
1353,1371,-8,-1,-2,3,1
1394,1311,137,113,99,113,1
1457,1421,-32,-64,27,-39,1
1392,1449,-107,-105,-186,-116,1
1146,1311,-86,-71,-86,-73,1
1328,1403,106,63,46,75,1
1392,1107,65,73,69,72,1
1235,1281,-100,-117,-41,-114,1
1287,1184,33,-2,42,30,1
1313,1126,69,92,25,53,1
1168,1253,-122,-123,-133,-109,1
1112,1361,32,24,38,3,1
1153,1417,33,29,42,34,1
1415,1413,63,75,73,95,1
1424,1161,37,50,25,42,1
1122,1404,136,160,71,177,1
1359,1120,-119,-116,-88,-163,1
1348,1269,62,92,43,61,1
1300,1354,90,101,158,131,1
1430,1312,190,194,150,196,1
1389,1351,134,135,139,127,1
1191,1252,106,68,104,85,1
1378,1143,-39,-39,-9,-27,1
1205,1252,-136,-145,-131,-141,1
1119,1298,19,17,35,12,1
1464,1454,-66,-111,-65,-61,1
1257,1443,36,22,46,60,1
1373,1233,90,102,113,104,1
1137,1298,167,198,149,174,1
1253,1120,107,72,43,128,1
1395,1243,26,28,34,26,1
1129,1461,192,150,146,180,1
1390,1450,-11,2,11,4,1
1388,1362,75,82,76,122,1
1214,1126,18,-21,-13,-3,1
1210,1199,8,-5,-7,-6,1
1396,1180,177,181,187,231,1
1410,1249,40,10,19,57,1
1451,1225,130,121,172,158,1
1337,1370,50,34,9,57,1
1435,1261,203,195,167,207,1
1222,1376,66,81,52,68,1
1362,1365,-92,-61,-127,-69,1
1400,1213,95,75,64,91,1
1373,1193,78,50,74,56,1
1293,1197,207,226,161,186,1
1355,1377,122,122,163,104,1
1352,1384,132,176,117,169,1
1238,1341,76,119,79,105,1
1279,1167,186,212,181,192,1
1381,1282,35,37,19,33,1
1382,1156,15,21,82,4,1
1125,1398,141,115,136,137,1
1172,1239,126,139,186,130,1
1130,1412,76,-44,-58,8,1
1361,1307,114,108,139,100,1
1136,1306,-31,-33,-46,-50,1
1354,1239,-105,-105,-108,-117,1
1281,1328,97,91,97,106,1
1131,1221,105,92,90,118,1
1404,1146,70,60,82,80,1
1346,1310,133,130,107,134,1
1195,1194,-156,-133,-157,-115,1
1375,1407,94,93,72,129,1
1390,1343,124,77,141,117,1
1391,1244,118,100,35,90,1
1308,1431,-1,5,-15,19,1
1305,1413,128,93,185,144,1
1332,1143,135,111,118,145,1
1254,1436,-27,-69,-27,-67,1
1139,1259,217,228,225,212,1
1112,1272,35,41,20,39,1
1451,1340,86,103,64,79,1
1279,1270,179,192,241,175,1
1180,1209,17,49,63,36,1
1441,1151,-39,-18,-62,-21,1
1163,1409,38,47,40,37,1
1155,1210,4,6,11,5,1
1361,1142,314,328,293,300,1
1389,1265,-64,-71,-42,-56,1
1443,1375,74,50,148,55,1
1141,1185,-37,7,-37,-20,1
1376,1208,-13,-18,-19,5,1
1355,1237,12,-30,-39,1,1
1181,1125,154,129,154,136,1
1391,1197,104,46,73,27,1
1326,1345,84,79,57,73,1
1144,1347,-30,-13,-16,-32,1
1460,1293,-45,4,31,-73,1
1462,1139,54,44,23,44,1
1403,1305,32,15,12,13,1
1400,1160,153,175,139,144,1
1448,1323,-41,-38,-48,-47,1
1252,1125,-105,-133,-76,-87,1
1228,1458,-51,-57,-34,-46,1
1320,1235,-45,-100,-18,-55,1
1137,1171,205,278,213,268,1
1201,1363,263,256,272,245,1
1287,1184,79,71,56,69,1
1108,1380,-185,-183,-73,-190,1
1226,1282,-42,-40,-25,-19,1
1365,1360,27,57,56,34,1
1437,1386,90,79,62,81,1
1243,1242,-28,-24,-23,-26,1
1466,1244,78,25,13,22,1
1149,1347,114,124,90,138,1
1455,1283,115,104,117,117,1
1330,1433,12,22,-3,4,1
1379,1408,140,152,108,113,1
1387,1462,-99,-30,-102,-59,1
1114,1402,190,173,134,121,1
1411,1115,109,114,102,99,1
1430,1312,70,65,37,73,1
1268,1321,33,29,21,21,1
1204,1244,205,153,197,216,1
1321,1336,-114,-120,-125,-102,1
1126,1214,11,15,15,23,1
1201,1451,80,117,91,118,1
1326,1336,103,159,120,147,1
1409,1408,149,126,113,157,1
1355,1442,142,130,165,155,1
1417,1113,89,132,82,103,1
1335,1162,35,27,29,41,1
1216,1262,72,21,91,74,1
1181,1438,97,106,85,93,1
1149,1342,-12,-2,-35,-7,1
1426,1111,-44,25,-45,-51,1
1454,1178,21,18,34,24,1
1449,1340,47,-28,67,44,1
1238,1115,69,142,48,128,1
1336,1182,115,100,73,100,1
1225,1286,141,130,106,110,1
1238,1290,55,46,32,45,1
1261,1412,131,170,133,130,1
